Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Pestana CR7 Times Square,2023/3/1,2023/3/23,2023/3/25,0,2,Queen Studio with Sofa Bed,"2 beds (1 sofa bed, 1 queen)",Breakfast included,"1,354 reviews",Very Good,8.1,0,0,1.7 km from center,"Manhattan, New York",4,$92 taxes and charges,No Discount,US$564
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/1,2023/3/23,2023/3/25,0,2,King Room - Non-Smoking,1 king bed,Breakfast included,"2,269 reviews",,8.1,0,0,1.7 km from center,"Hell's Kitchen, New York",3,$107 taxes and charges,No Discount,US$355
Pestana Park Avenue,2023/3/1,2023/3/23,2023/3/26,1,3,Superior Room,1 queen bed,0,850 reviews,Very Good,8.5,Free cancellation,0,1.9 km from center,"Murray Hill, New York",4,$205 taxes and charges,"US$1,063",US$850
Margaritaville Resort Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe King Room,1 king bed,0,"1,355 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",4,$337 taxes and charges,No Discount,US$876
The Cloud One New York-Downtown,2023/3/1,2023/3/23,2023/3/26,1,3,Standard King Room,1 king bed,0,508 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$99 taxes and charges,No Discount,US$597
Riu Plaza Manhattan Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Family King,"2 beds (1 king, 1 sofa bed)",0,"6,377 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$275 taxes and charges,"US$1,547","US$1,114"
M Social Hotel Times Square New York,2023/3/1,2023/3/23,2023/3/26,1,3,Social City View King,1 king bed,0,"5,510 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,0.6 km from center,"Manhattan, New York",4,$257 taxes and charges,US$947,US$852
Pod Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Standard Bunk Bed Room,2 twin beds,0,"12,765 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$176 taxes and charges,No Discount,US$657
Hyatt Place New York City/Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,Breakfast included,"14,992 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$138 taxes and charges,No Discount,US$867
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,Breakfast included,"3,901 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2.1 km from center,"Hell's Kitchen, New York",4,$143 taxes and charges,No Discount,US$900
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/23,2023/3/26,1,3,1 Queen Bed,1 queen bed,Breakfast included,"4,092 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$114 taxes and charges,No Discount,US$703
Hyatt Place NYC Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,Breakfast included,"6,332 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$139 taxes and charges,No Discount,US$870
Fairfield Inn & Suites by Marriott New York Manhattan/Times Square South,2023/3/1,2023/3/23,2023/3/26,1,3,1 King Bed,1 king bed,Breakfast included,"5,173 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$129 taxes and charges,No Discount,US$806
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,Breakfast included,"2,269 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$97 taxes and charges,No Discount,US$585
CIVILIAN Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Double Room,1 queen bed,0,"1,154 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$134 taxes and charges,No Discount,US$834
Warwick New York,2023/3/1,2023/3/23,2023/3/26,1,3,Premier King Bed,1 king bed,0,"4,409 reviews",Good,7.8,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$222 taxes and charges,No Discount,US$755
Ink 48 Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Premier King,1 king bed,0,"1,313 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$233 taxes and charges,US$957,US$574
Hilton Club The Quin New York,2023/3/1,2023/3/23,2023/3/26,1,3,King Studio,1 king bed,0,916 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$167 taxes and charges,No Discount,"US$1,063"
Hyatt House New York/Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,Den Guestroom with King Bed,1 king bed,Breakfast included,552 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",3,$162 taxes and charges,No Discount,US$987
YOTEL New York Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Premium Queen View,1 queen bed,0,"3,802 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$223 taxes and charges,US$788,US$567
Renaissance New York Times Square Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"1,308 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$246 taxes and charges,No Discount,US$898
Executive Hotel Le Soleil New York,2023/3/1,2023/3/23,2023/3/26,1,3,Executive Queen Room,1 queen bed,0,"2,459 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$177 taxes and charges,No Discount,US$777
Courtyard New York Downtown Manhattan/Financial District,2023/3/1,2023/3/23,2023/3/26,1,3,"Guest room, 1 King, City view",1 king bed,0,579 reviews,Good,7.3,FREE cancellation • No prepayment needed,0,7.1 km from center,"Wall Street - Financial District, New York",3,$89 taxes and charges,No Discount,US$535
The Fifty Sonesta Select New York,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 queen bed,0,751 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Midtown East, New York",4,$255 taxes and charges,US$767,US$614
Moxy NYC Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"3,727 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$249 taxes and charges,No Discount,US$915
citizenM New York Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"2,787 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$149 taxes and charges,No Discount,US$942
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,255 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$108 taxes and charges,No Discount,US$663
Renaissance New York Times Square Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"1,308 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$246 taxes and charges,No Discount,US$898
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,255 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$108 taxes and charges,No Discount,US$663
MADE Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Standard King Room,1 king bed,0,"1,035 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$247 taxes and charges,No Discount,"US$1,022"
citizenM New York Bowery,2023/3/1,2023/3/23,2023/3/26,1,,King Room,1 king bed,0,"2,208 reviews",Excellent,8.8,0,0,5.4 km from center,"Lower East Side, New York",4,$117 taxes and charges,No Discount,
The Moore,2023/3/1,2023/3/23,2023/3/26,1,3,Interior Queen,1 queen bed,0,847 reviews,Very Good,8.5,Free cancellation,0,3 km from center,"Chelsea, New York",4,$142 taxes and charges,No Discount,US$891
TownePlace Suites by Marriott New York Manhattan/Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,King Studio - Hearing Accessible,"Entire studio • 1 bathroom • 25m²
1 king bed",0,"1,452 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",3,$141 taxes and charges,No Discount,US$847
LUMA Hotel - Times Square,2023/3/1,2023/3/23,2023/3/26,1,,Urban Room With Two Queen Beds,2 queen beds,0,"2,099 reviews",Wonderful,9.0,Free cancellation,0,1.5 km from center,"Manhattan, New York",4,$180 taxes and charges,No Discount,
"Candlewood Suites NYC -Times Square, an IHG Hotel",2023/3/1,2023/3/23,2023/3/26,1,3,Queen Studio,1 queen bed,0,"1,382 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",3,$160 taxes and charges,No Discount,US$622
"The Jewel Hotel, New York",2023/3/1,2023/3/23,2023/3/26,1,3,Mobility Accessible Room,1 queen bed,0,"1,625 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$128 taxes and charges,US$837,US$795
Four Points by Sheraton Midtown - Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe King Room,1 king bed,Breakfast included,"1,956 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$124 taxes and charges,US$907,US$771
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/3/1,2023/3/23,2023/3/26,1,3,Classic Double Room,,0,896 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$308 taxes and charges,No Discount,US$957
Hilton Garden Inn New York/Midtown Park Avenue,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,836 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",3,$119 taxes and charges,No Discount,US$734
Sofitel New York,2023/3/1,2023/3/23,2023/3/26,1,3,Superior Queen Room,1 queen bed,0,523 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$269 taxes and charges,No Discount,"US$1,076"
Graduate New York,2023/3/1,2023/3/23,2023/3/26,1,3,Graduate King,1 king bed,0,"2,100 reviews",Very Good,8.5,Free cancellation,0,2.6 km from center,New York,4,$248 taxes and charges,US$777,US$699
U Hotel Fifth Avenue I Empire State Building,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,0,"1,698 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.1 km from center,"Manhattan, New York",3,$173 taxes and charges,US$750,US$637
The Evelyn NoMad,2023/3/1,2023/3/23,2023/3/26,1,3,Superior Queen Room,1 queen bed,Breakfast included,"2,612 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$228 taxes and charges,No Discount,US$847
HGU New York,2023/3/1,2023/3/23,2023/3/26,1,,King Standard,1 king bed,0,"1,540 reviews",Good,7.4,Free cancellation,0,2.4 km from center,"Manhattan, New York",4,$113 taxes and charges,No Discount,
Hilton Garden Inn Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,0,"2,191 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$129 taxes and charges,No Discount,US$801
"Le Meridien New York, Central Park by Marriott",2023/3/1,2023/3/23,2023/3/26,1,3,"Guest Room, 1 King, Cozy King",1 king bed,0,439 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,500 m from center,"Manhattan, New York",5,$179 taxes and charges,"US$1,973",US$967
"Hotel Shocard Broadway, Times Square",2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,0,"1,070 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$182 taxes and charges,US$650,US$566
Hotel Edison Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Signature 1 Queen Bed,1 queen bed,Breakfast included,"11,168 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$268 taxes and charges,No Discount,US$929
Michelangelo Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Executive King Room,1 king bed,0,685 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,0.7 km from center,"Manhattan, New York",4,$327 taxes and charges,No Discount,"US$1,157"
Moxy NYC East Village,2023/3/1,2023/3/23,2023/3/26,1,3,"Guest room, 1 Queen",1 queen bed,0,"1,697 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,4.1 km from center,"East Village, New York",4,$259 taxes and charges,No Discount,US$987
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"2,874 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",4,$106 taxes and charges,No Discount,US$645
Ace Hotel New York,2023/3/1,2023/3/23,2023/3/26,1,3,Single Room,1 full bed,0,"1,020 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$234 taxes and charges,No Discount,US$699
Moxy NYC East Village,2023/3/1,2023/3/23,2023/3/26,1,3,"Guest room, 1 Queen",1 queen bed,0,"1,697 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,4.1 km from center,"East Village, New York",4,$259 taxes and charges,No Discount,US$987
Virgin Hotels New York City,2023/3/1,2023/3/23,2023/3/26,1,3,Chamber King ADA,1 king bed,0,3 reviews,Review score,5.7,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$263 taxes and charges,"US$1,340",US$898
"InterContinental New York Times Square, an IHG Hotel",2023/3/1,2023/3/23,2023/3/26,1,3,Standard Room,,0,"1,354 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$290 taxes and charges,No Discount,US$957
Michelangelo Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Executive King Room,1 king bed,0,685 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,0.7 km from center,"Manhattan, New York",4,$327 taxes and charges,No Discount,"US$1,157"
DoubleTree by Hilton Hotel New York City - Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"1,242 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",4,$105 taxes and charges,No Discount,US$643
Renaissance New York Chelsea Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,"Guest Room, 1 King",1 king bed,0,535 reviews,Good,7.8,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$254 taxes and charges,No Discount,US$952
West Side YMCA,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Bunk Bed Room Semi-private bathroom,1 bunk bed,0,"7,458 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$30 taxes and charges,US$396,US$337
Ace Hotel New York,2023/3/1,2023/3/23,2023/3/26,1,3,Single Room,1 full bed,0,"1,020 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.5 km from center,"NoMad, New York",4,$234 taxes and charges,No Discount,US$699
Soho Grand Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Soho King Room,1 king bed,0,"1,217 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,5.5 km from center,"SoHo, New York",4,$313 taxes and charges,No Discount,"US$1,237"
The Knickerbocker,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Room with One King Bed,1 king bed,0,"1,328 reviews",Very Good,8.4,Free cancellation,0,1.4 km from center,"Manhattan, New York",5,$353 taxes and charges,"US$1,495","US$1,271"
The Frederick Hotel Tribeca,2023/3/1,2023/3/23,2023/3/26,1,3,Standard Room,1 full bed,Breakfast included,"1,465 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,6.3 km from center,"Tribeca, New York",5,$204 taxes and charges,No Discount,US$683
Hampton Inn Times Square Central,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,Breakfast included,"2,271 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$138 taxes and charges,No Discount,US$867
Courtyard by Marriott New York World Trade Center Area,2023/3/1,2023/3/23,2023/3/26,1,3,King Room,1 king bed,0,"2,477 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,7.2 km from center,"Wall Street - Financial District, New York",3,$104 taxes and charges,US$717,US$631
Embassy Suites By Hilton New York Manhattan Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,1 King Bed Studio with Sofa,"Private suite
2 beds (1 king, 1 sofa bed)",Breakfast included,"4,108 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.9 km from center,"Manhattan, New York",4,$280 taxes and charges,No Discount,"US$1,124"
Dream Downtown,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,0,650 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$273 taxes and charges,No Discount,US$615
Four Points by Sheraton Manhattan Midtown West,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Queen Room,1 queen bed,0,"2,015 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2 km from center,"Hudson Yards, New York",4,$131 taxes and charges,No Discount,US$820
Leon Hotel LES,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe King Room,1 king bed,0,"1,303 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,5.9 km from center,"Lower East Side, New York",3,$198 taxes and charges,US$707,US$601
Lex Hotel NYC,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,Breakfast included,582 reviews,Very Good,8.1,Free cancellation,0,3 km from center,"Kips Bay, New York",3,$189 taxes and charges,US$737,US$626
Hotel Belleclaire Central Park,2023/3/1,2023/3/23,2023/3/26,1,3,Premium 1 King City View,1 king bed,Breakfast included,"2,303 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Upper West Side, New York",4,$268 taxes and charges,No Discount,"US$1,255"
Hilton Garden Inn West 35th Street,2023/3/1,2023/3/23,2023/3/26,1,3,King Room with Bath Tub - Mobility Access - Non-Smoking,1 king bed,0,"2,504 reviews",Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",3,$133 taxes and charges,No Discount,US$828
Nolitan Hotel SoHo - New York,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Queen Room,1 queen bed,0,"1,137 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.4 km from center,"SoHo, New York",4,$206 taxes and charges,US$875,US$744
Hotel Hendricks,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe King Room,1 king bed,0,"1,579 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Manhattan, New York",4,$248 taxes and charges,No Discount,US$907
Walker Hotel Tribeca,2023/3/1,2023/3/23,2023/3/26,1,3,Walker Cozy King,1 king bed,0,"1,262 reviews",Very Good,8.1,Free cancellation,0,5.8 km from center,"Chinatown, New York",4,$145 taxes and charges,No Discount,US$909
The Renwick,2023/3/1,2023/3/23,2023/3/26,1,3,Gallery King,1 king bed,0,"1,017 reviews",Very Good,8.2,Free cancellation,0,2 km from center,"Murray Hill, New York",4,$237 taxes and charges,US$927,US$834
W New York - Union Square,2023/3/1,2023/3/23,2023/3/26,1,3,"Wonderful Guest Room, Guest room, 1 King, City view",1 king bed,0,166 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,3.5 km from center,"Union Square, New York",5,$169 taxes and charges,No Discount,"US$1,000"
The Renwick,2023/3/1,2023/3/23,2023/3/26,1,3,Gallery King,1 king bed,0,"1,017 reviews",Very Good,8.2,Free cancellation,0,2 km from center,"Murray Hill, New York",4,$237 taxes and charges,US$927,US$834
Gansevoort Meatpacking,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Queen Room,"2 beds (1 sofa bed, 1 queen)",0,616 reviews,Very Good,8.4,Free cancellation,0,3.7 km from center,"Greenwich Village, New York",5,$311 taxes and charges,"US$1,895","US$1,327"
Pestana CR7 Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Comfort Plus,1 queen bed,0,"1,354 reviews",Very Good,8.1,Free cancellation,0,1.6 km from center,"Hell's Kitchen, New York",4,$192 taxes and charges,US$753,US$715
Sheraton New York Times Square Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Traditional Queen Room with Adapted Tub - Mobility and Hearing Accessible,1 queen bed,0,968 reviews,Good,7.4,0,0,0.6 km from center,"Manhattan, New York",4,$243 taxes and charges,No Discount,US$874
The Manhattan at Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Standard Queen Room,1 queen bed,0,"4,009 reviews",Review score,5.6,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$230 taxes and charges,US$877,US$658
Sixty LES,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Studio,1 queen bed,0,"1,051 reviews",Good,7.2,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$263 taxes and charges,US$997,US$897
City Club Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Petite Room,1 full bed,0,"1,230 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",4,$201 taxes and charges,No Discount,US$825
Four Points by Sheraton Manhattan Chelsea,2023/3/1,2023/3/23,2023/3/26,1,3,"Guest Room, 1 King",1 king bed,0,979 reviews,Good,7.1,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",3,$99 taxes and charges,No Discount,US$603
Hotel Lucerne,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Double Room,2 full beds,0,"1,012 reviews",Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$217 taxes and charges,No Discount,"US$1,397"
Wyndham Garden Chinatown,2023/3/1,2023/3/23,2023/3/26,1,,Superior Double Room,2 full beds,0,613 reviews,Good,7.6,Free cancellation,0,5.8 km from center,"Lower East Side, New York",4,$109 taxes and charges,No Discount,
Residence Inn by Marriott New York Downtown Manhattan/World Trade Center Area,2023/3/1,2023/3/23,2023/3/26,1,3,King Studio,"Entire studio • 1 bathroom • 25m²
1 king bed",Breakfast included,"1,025 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,6.9 km from center,"Wall Street - Financial District, New York",4,$155 taxes and charges,No Discount,US$937
Residence Inn by Marriott New York Manhattan/Central Park,2023/3/1,2023/3/23,2023/3/26,1,3,King Studio,"Entire studio • 1 bathroom • 20m²
1 king bed",Breakfast included,"1,287 reviews",Very Good,8.4,0,0,450 m from center,"Manhattan, New York",4,$190 taxes and charges,No Discount,"US$1,176"
Lotte New York Palace,2023/3/1,2023/3/23,2023/3/26,1,,Cathedral View Room with King Bed,1 king bed,0,330 reviews,Very Good,8.1,0,0,1.3 km from center,"Midtown East, New York",5,$194 taxes and charges,No Discount,
Pod 39,2023/3/1,2023/3/23,2023/3/26,1,3,Bunk Bed Room,1 bunk bed,0,"5,961 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2.1 km from center,"Murray Hill, New York",3,$225 taxes and charges,No Discount,US$987
Archer Hotel New York,2023/3/1,2023/3/23,2023/3/26,1,3,Classic King Guest Room,1 king bed,0,717 reviews,Excellent,8.7,0,0,1.8 km from center,"Manhattan, New York",4,$140 taxes and charges,No Discount,US$879
The Pearl Hotel,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe Queen Room,1 queen bed,Breakfast included,951 reviews,Excellent,8.6,FREE cancellation • No prepayment needed,0,0.8 km from center,"Manhattan, New York",4,$314 taxes and charges,"US$1,460","US$1,314"
Hilton Garden Inn New York Central Park South-Midtown West,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,0,"5,423 reviews",Good,7.1,0,0,450 m from center,"Manhattan, New York",4,$118 taxes and charges,No Discount,US$728
33 Seaport Hotel New York,2023/3/1,2023/3/23,2023/3/26,1,,Superior Courtyard King,1 king bed,0,288 reviews,Excellent,8.7,Free cancellation,0,6.9 km from center,"Wall Street - Financial District, New York",5,$159 taxes and charges,No Discount,
Times Square EDITION New York,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room,1 queen bed,0,691 reviews,Very Good,8.5,0,0,1 km from center,"Manhattan, New York",5,$282 taxes and charges,No Discount,"US$1,026"
Sonder Chambers,2023/3/1,2023/3/23,2023/3/26,1,3,Studio - Disability Access,"Private suite • 1 bedroom • 1 living room • 1 bathroom • 28m²
1 queen bed",0,543 reviews,Very Good,8.3,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$143 taxes and charges,No Discount,US$978
The Muse New York,2023/3/1,2023/3/23,2023/3/26,1,3,Deluxe King,1 king bed,0,912 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,1.1 km from center,"Manhattan, New York",4,$304 taxes and charges,No Discount,"US$1,170"
"EVEN Midtown East - Grand Central, an IHG Hotel",2023/3/1,2023/3/23,2023/3/26,1,3,Standard King Room,1 king bed,0,888 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,2 km from center,"Midtown East, New York",4,$252 taxes and charges,No Discount,"US$1,057"
Casablanca Hotel by Library Hotel Collection,2023/3/1,2023/3/23,2023/3/26,1,3,Petite Queen Room,1 queen bed,0,73 reviews,Wonderful,9.3,FREE cancellation • No prepayment needed,0,1.3 km from center,"Manhattan, New York",4,$277 taxes and charges,No Discount,"US$1,297"
Iroquois New York Times Square,2023/3/1,2023/3/23,2023/3/26,1,3,Queen Room - Disability Access,1 queen bed,Breakfast included,"1,710 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",5,$287 taxes and charges,No Discount,"US$1,245"
Hampton Inn Manhattan/Downtown- Financial District,2023/3/1,2023/3/23,2023/3/26,1,3,1 Double Room - Disability Access/Non-Smoking,1 full bed,0,659 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",3,$103 taxes and charges,No Discount,US$627
Margaritaville Resort Times Square,2023/3/1,2023/3/23,2023/3/27,2,,Deluxe King Room,1 king bed,0,"1,355 reviews",Excellent,8.8,0,0,1.5 km from center,"Manhattan, New York",4,$399 taxes and charges,No Discount,
Pod Times Square,2023/3/1,2023/3/23,2023/3/27,2,4,Standard Bunk Bed Room,2 twin beds,0,"12,765 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$208 taxes and charges,US$806,US$693
The Cloud One New York-Downtown,2023/3/1,2023/3/23,2023/3/27,2,4,Standard King Room,1 king bed,0,508 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$128 taxes and charges,No Discount,US$776
