Name,SnapShotDate,Checkin,Checkout,NumOfWeekendDays,Nights,RoomType,BedType,Breakfast,Review,Rating,Score,Cancellation,Sustainable,CenterDistance,Location,Stars,Taxes,PriceBdiscount,Price
Hard Rock Hotel New York,2023/2/27,2023/3/27,2023/3/28,0,1,Standard King Room,1 king bed,0,"1,227 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",5,$114 taxes and charges,No Discount,US$439
Pod 51,2023/2/27,2023/3/27,2023/3/28,0,1,Standard Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,052 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.7 km from center,"Midtown East, New York",3,$48 taxes and charges,No Discount,US$149
TownePlace Suites by Marriott New York Manhattan/Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Studio,"Entire studio • 1 bathroom • 25m²
1 queen bed",Breakfast included,"1,449 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",3,$42 taxes and charges,No Discount,US$249
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,Breakfast included,"3,025 reviews",Good,7.9,Free cancellation,0,2.4 km from center,"Chelsea, New York",3,$54 taxes and charges,No Discount,US$224
"Candlewood Suites NYC -Times Square, an IHG Hotel",2023/2/27,2023/3/27,2023/3/28,0,1,Room Selected at Check-In,1 queen bed,0,"1,385 reviews",Good,7.5,Free cancellation,0,1.6 km from center,"Hell's Kitchen, New York",3,$51 taxes and charges,No Discount,US$194
Executive Hotel Le Soleil New York,2023/2/27,2023/3/27,2023/3/28,0,1,Executive Queen Room,1 queen bed,0,"2,465 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$53 taxes and charges,No Discount,US$219
Royalton Park Avenue,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Queen Room,1 queen bed,0,958 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,2.7 km from center,"NoMad, New York",5,$93 taxes and charges,No Discount,US$296
Pestana Park Avenue,2023/2/27,2023/3/27,2023/3/28,0,1,Classic Room - Disability Access,1 queen bed,0,852 reviews,Very Good,8.5,Free cancellation,0,1.9 km from center,"Murray Hill, New York",4,$61 taxes and charges,US$289,US$231
citizenM New York Bowery,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,0,"2,208 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$43 taxes and charges,No Discount,US$269
YOTEL New York Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,Premium Queen View,1 queen bed,0,"3,796 reviews",Good,7.1,FREE cancellation • No prepayment needed,0,1.5 km from center,"Hell's Kitchen, New York",4,$78 taxes and charges,No Discount,US$214
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,Breakfast included,"4,603 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$40 taxes and charges,No Discount,US$249
Residence Inn by Marriott New York Manhattan/Central Park,2023/2/27,2023/3/27,2023/3/28,0,1,King Studio,"Entire studio • 1 bathroom • 20m²
1 king bed",Breakfast included,"1,291 reviews",Very Good,8.4,0,0,450 m from center,"Manhattan, New York",4,$43 taxes and charges,No Discount,US$251
citizenM New York Bowery,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,0,"2,208 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$43 taxes and charges,No Discount,US$269
Casablanca Hotel by Library Hotel Collection,2023/2/27,2023/3/27,2023/3/28,0,1,Petite Queen Room,1 queen bed,0,72 reviews,Wonderful,9.3,FREE cancellation • No prepayment needed,0,1.3 km from center,"Manhattan, New York",4,$73 taxes and charges,No Discount,US$299
Hotel Hendricks,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room - Disability Access,1 queen bed,0,"1,579 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Manhattan, New York",4,$71 taxes and charges,US$279,US$223
Iroquois New York Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Queen Room,1 queen bed,Breakfast included,"1,712 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",5,$82 taxes and charges,No Discount,US$325
Fairfield Inn & Suites by Marriott New York Midtown Manhattan/Penn Station,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,Breakfast included,"3,897 reviews",Very Good,8.2,0,0,2.1 km from center,"Hell's Kitchen, New York",4,$37 taxes and charges,No Discount,US$225
Hampton Inn Times Square Central,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,Breakfast included,"2,267 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$37 taxes and charges,No Discount,US$224
The Allen Hotel,2023/2/27,2023/3/27,2023/3/28,0,1,Deluxe King Room,1 king bed,0,"1,387 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,5.6 km from center,"Lower East Side, New York",4,$53 taxes and charges,US$167,US$142
Four Points by Sheraton Midtown - Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,Double Room,1 full bed,Breakfast included,"1,977 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$36 taxes and charges,US$259,US$220
"InterContinental New York Times Square, an IHG Hotel",2023/2/27,2023/3/27,2023/3/28,0,1,Classic King Room - Low Floor,1 king bed,0,"1,351 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$92 taxes and charges,No Discount,US$289
Walker Hotel Tribeca,2023/2/27,2023/3/27,2023/3/28,0,1,Walker Queen Room,1 queen bed,0,"1,264 reviews",Very Good,8.1,Free cancellation,0,5.8 km from center,"Chinatown, New York",4,$39 taxes and charges,No Discount,US$239
TownePlace Suites by Marriott New York Manhattan/Chelsea,2023/2/27,2023/3/27,2023/3/28,0,1,King Studio with Kitchenette,"Entire studio • 1 bathroom • 19m²
1 king bed",Breakfast included,"2,234 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$34 taxes and charges,No Discount,US$208
Omni Berkshire Place,2023/2/27,2023/3/27,2023/3/28,0,1,Deluxe King Room,1 king bed,0,517 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,1.1 km from center,"Midtown East, New York",4,$82 taxes and charges,No Discount,US$301
"Hotel Indigo NYC Financial District, an IHG Hotel",2023/2/27,2023/3/27,2023/3/28,0,1,King Room with Mobility Accessible Transfer Shower,1 king bed,0,62 reviews,Wonderful,9.0,Free cancellation,0,7.2 km from center,"Wall Street - Financial District, New York",3,$34 taxes and charges,No Discount,US$206
Walker Hotel Greenwich Village,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room (The Grove),1 queen bed,0,829 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,3.7 km from center,"Greenwich Village, New York",4,$54 taxes and charges,No Discount,US$345
Dylan Hotel NYC,2023/2/27,2023/3/27,2023/3/28,0,,Luxury Queen Room,1 queen bed,0,"2,361 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Murray Hill, New York",4,$52 taxes and charges,No Discount,
MOXY NYC Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,Double Room,1 full bed,0,"8,905 reviews",Very Good,8.0,0,0,1.9 km from center,"Manhattan, New York",4,$63 taxes and charges,No Discount,US$170
Hilton Garden Inn New York/Manhattan-Chelsea,2023/2/27,2023/3/27,2023/3/28,0,1,King Room with Roll-In Shower - Disability Access,1 king bed,0,"3,046 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.5 km from center,"Chelsea, New York",3,$35 taxes and charges,No Discount,US$215
M Social Hotel Times Square New York,2023/2/27,2023/3/27,2023/3/28,0,1,Social City View King,1 king bed,0,"5,492 reviews",Very Good,8.4,0,0,0.6 km from center,"Manhattan, New York",4,$81 taxes and charges,No Discount,US$251
Hotel Belleclaire Central Park,2023/2/27,2023/3/27,2023/3/28,0,1,Standard 1 Full,1 twin bed,Breakfast included,"2,319 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Upper West Side, New York",4,$78 taxes and charges,No Discount,US$339
Lotte New York Palace,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Room with Two Double Beds,2 full beds,0,334 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,1.3 km from center,"Midtown East, New York",5,$77 taxes and charges,No Discount,US$495
33 Seaport Hotel New York,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Courtyard King,1 king bed,0,287 reviews,Excellent,8.7,FREE cancellation • No prepayment needed,0,6.9 km from center,"Wall Street - Financial District, New York",5,$79 taxes and charges,No Discount,US$321
"Le Meridien New York, Central Park by Marriott",2023/2/27,2023/3/27,2023/3/28,0,1,"Guest Room, 1 King, Cozy King",1 king bed,0,443 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,500 m from center,"Manhattan, New York",5,$82 taxes and charges,No Discount,US$359
Hampton Inn Manhattan Grand Central,2023/2/27,2023/3/27,2023/3/28,0,1,Standard King Room,1 king bed,0,"1,464 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,2.1 km from center,"Midtown East, New York",3,$36 taxes and charges,No Discount,US$220
SpringHill Suites by Marriott New York Midtown Manhattan/Park Ave,2023/2/27,2023/3/27,2023/3/28,0,1,"Studio, 1 King",1 king bed,Breakfast included,52 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,3.1 km from center,"Flatiron District, New York",3,$40 taxes and charges,No Discount,US$249
Hampton Inn Manhattan/Downtown- Financial District,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room,1 queen bed,0,658 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,7.7 km from center,"Wall Street - Financial District, New York",3,$30 taxes and charges,No Discount,US$179
Hampton Inn Manhattan Grand Central,2023/2/27,2023/3/27,2023/3/28,0,1,Standard King Room,1 king bed,0,"1,464 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,2.1 km from center,"Midtown East, New York",3,$36 taxes and charges,No Discount,US$220
West Side YMCA,2023/2/27,2023/3/27,2023/3/28,0,1,Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,451 reviews",Review score,6.6,0,0,350 m from center,"Upper West Side, New York",3,$10 taxes and charges,US$109,US$93
SIXTY SoHo,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Queen Room,1 queen bed,0,728 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",5,$104 taxes and charges,No Discount,US$399
AC Hotel by Marriott New York Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,King Room - Hearing Accessible,1 king bed,0,693 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,1.6 km from center,"Manhattan, New York",4,$52 taxes and charges,No Discount,US$329
The Washington by LuxUrban,2023/2/27,2023/3/27,2023/3/28,0,1,Accessible Deluxe King,1 king bed,Breakfast included,"2,548 reviews",Very Good,8.2,Free cancellation,0,7.1 km from center,"Wall Street - Financial District, New York",4,$32 taxes and charges,No Discount,US$195
The Knickerbocker,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Room with One King Bed,1 king bed,0,"1,328 reviews",Very Good,8.4,Free cancellation,0,1.4 km from center,"Manhattan, New York",5,$118 taxes and charges,No Discount,US$425
Lotte New York Palace,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Room with Two Double Beds,2 full beds,0,334 reviews,Very Good,8.1,FREE cancellation • No prepayment needed,0,1.3 km from center,"Midtown East, New York",5,$77 taxes and charges,No Discount,US$495
The Blakely by LuxUrban,2023/2/27,2023/3/27,2023/3/28,0,1,Standard King Room,1 king bed,0,"2,380 reviews",Good,7.8,Free cancellation,0,0.5 km from center,"Manhattan, New York",,$30 taxes and charges,No Discount,US$178
Sofitel New York,2023/2/27,2023/3/27,2023/3/28,0,1,Superior Queen Room,1 queen bed,0,520 reviews,Good,7.5,Free cancellation,0,1.4 km from center,"Manhattan, New York",4,$107 taxes and charges,No Discount,US$474
Hotel Hendricks,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room - Disability Access,1 queen bed,0,"1,579 reviews",Good,7.8,Free cancellation,0,1.8 km from center,"Manhattan, New York",4,$71 taxes and charges,US$279,US$223
City Club Hotel,2023/2/27,2023/3/27,2023/3/28,0,1,Petite Room,1 full bed,0,"1,231 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",4,$58 taxes and charges,No Discount,US$215
SoHo 54,2023/2/27,2023/3/27,2023/3/28,0,1,TriBeCa King,1 king bed,0,"1,572 reviews",Review score,6.9,FREE cancellation • No prepayment needed,0,5.3 km from center,"SoHo, New York",3,$61 taxes and charges,No Discount,US$155
Archer Hotel New York,2023/2/27,2023/3/27,2023/3/28,0,1,Room Type Selected by Hotel,1 full bed,0,719 reviews,Excellent,8.7,0,0,1.8 km from center,"Manhattan, New York",4,$46 taxes and charges,No Discount,US$287
SpringHill Suites by Marriott New York Manhattan Chelsea,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,"Private suite
1 king bed",Breakfast included,"3,676 reviews",Very Good,8.1,0,0,2.5 km from center,"Chelsea, New York",4,$36 taxes and charges,No Discount,US$218
The Manhattan at Times Square,2023/2/27,2023/3/27,2023/3/28,0,1,Run of House,1 full bed,0,"4,007 reviews",Review score,5.6,Free cancellation,0,0.7 km from center,"Manhattan, New York",4,$72 taxes and charges,US$239,US$191
Radio City Apartments,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Studio,1 queen bed,0,"3,765 reviews",Very Good,8.5,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$31 taxes and charges,No Discount,US$189
Fairfield Inn by Marriott New York Manhattan/Financial District,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room,1 queen bed,Breakfast included,"2,274 reviews",Good,7.5,0,0,7.2 km from center,"Wall Street - Financial District, New York",3,$26 taxes and charges,No Discount,US$152
Hotel Indigo Lower East Side New York,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room,1 queen bed,0,734 reviews,Good,7.6,FREE cancellation • No prepayment needed,0,5.2 km from center,"Lower East Side, New York",4,$80 taxes and charges,No Discount,US$249
Courtyard New York Manhattan/Upper East Side,2023/2/27,2023/3/27,2023/3/28,0,1,King Room,1 king bed,0,736 reviews,Good,7.8,FREE cancellation • No prepayment needed,0,3.3 km from center,"Upper East Side, New York",3,$48 taxes and charges,No Discount,US$299
Four Points by Sheraton Manhattan Midtown West,2023/2/27,2023/3/27,2023/3/28,0,1,Deluxe Double Room,1 full bed,0,"2,013 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,2 km from center,"Hudson Yards, New York",4,$44 taxes and charges,No Discount,US$276
The Hotel Chelsea,2023/2/27,2023/3/27,2023/3/28,0,,,,0,383 reviews,Wonderful,9.3,0,0,2.9 km from center,"Chelsea, New York",4,$34 taxes and charges,No Discount,
Eurostars Wall Street,2023/2/27,2023/3/27,2023/3/28,0,,Queen Room,1 queen bed,0,542 reviews,Good,7.6,Free cancellation,0,7.3 km from center,"Wall Street - Financial District, New York",4,$30 taxes and charges,No Discount,
Dream Downtown,2023/2/27,2023/3/27,2023/3/28,0,1,Queen Room,1 queen bed,0,652 reviews,Good,7.2,FREE cancellation • No prepayment needed,0,3.4 km from center,"Chelsea, New York",4,$94 taxes and charges,No Discount,US$225
"voco The Franklin New York, an IHG Hotel",2023/2/27,2023/3/27,2023/3/28,0,1,Double Room with Mobility Accessible Tub/ Nonsmoking,1 full bed,0,396 reviews,Very Good,8.5,Free cancellation,0,2.6 km from center,"Upper East Side, New York",4,$57 taxes and charges,No Discount,US$284
Royalton New York,2023/2/27,2023/3/27,2023/3/29,0,2,Standard Queen Room,1 queen bed,0,"1,370 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.4 km from center,"Manhattan, New York",4,$176 taxes and charges,No Discount,US$598
Margaritaville Resort Times Square,2023/2/27,2023/3/27,2023/3/29,0,,Standard King Room,1 king bed,0,"1,349 reviews",Excellent,8.8,0,0,1.5 km from center,"Manhattan, New York",4,$188 taxes and charges,No Discount,
The Tuscany Powered by LuxUrban,2023/2/27,2023/3/27,2023/3/29,0,2,Double Room,1 king bed,0,46 reviews,Very Good,8.0,Free cancellation,0,2.1 km from center,"Murray Hill, New York",4,$71 taxes and charges,No Discount,US$434
Riu Plaza Manhattan Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,Deluxe King,1 king bed,0,"6,349 reviews",Excellent,8.6,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$142 taxes and charges,US$648,US$467
The Herald 8 by LuxUrban,2023/2/27,2023/3/27,2023/3/29,0,2,Large Double Room,1 king bed,0,"2,115 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",,$66 taxes and charges,No Discount,US$407
The Cloud One New York-Downtown,2023/2/27,2023/3/27,2023/3/29,0,2,Standard King Room,1 king bed,0,503 reviews,Very Good,8.2,FREE cancellation • No prepayment needed,0,7 km from center,"Wall Street - Financial District, New York",4,$66 taxes and charges,No Discount,US$398
Pod Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,ADA Full Pod,1 full bed,0,"12,737 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.4 km from center,"Hell's Kitchen, New York",4,$103 taxes and charges,No Discount,US$338
Hyatt Place NYC Chelsea,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"6,271 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.8 km from center,"Chelsea, New York",4,$66 taxes and charges,No Discount,US$398
Hyatt Place New York/Midtown-South,2023/2/27,2023/3/27,2023/3/29,0,2,King Room - High Floor,1 king bed,Breakfast included,"2,170 reviews",Very Good,8.1,Free cancellation,0,2 km from center,"Manhattan, New York",4,$83 taxes and charges,No Discount,US$513
Hyatt House New York/Chelsea,2023/2/27,2023/3/27,2023/3/29,0,2,Den Guestroom with King Bed,1 king bed,Breakfast included,542 reviews,Very Good,8.1,Free cancellation,0,2.5 km from center,"Chelsea, New York",3,$81 taxes and charges,No Discount,US$472
Hyatt Place New York City/Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"14,997 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.7 km from center,"Hell's Kitchen, New York",4,$72 taxes and charges,No Discount,US$438
SpringHill Suites by Marriott New York Manhattan/Times Square South,2023/2/27,2023/3/27,2023/3/29,0,2,1 Queen Bed,1 queen bed,Breakfast included,"4,082 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,1.9 km from center,"Hell's Kitchen, New York",4,$69 taxes and charges,No Discount,US$423
"The New Yorker, A Wyndham Hotel",2023/2/27,2023/3/27,2023/3/29,0,2,Standard Queen Room,1 queen bed,0,"8,907 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,2 km from center,"Hell's Kitchen, New York",4,$134 taxes and charges,No Discount,US$408
Riu Plaza New York Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,Deluxe King Room,1 king bed,Breakfast included,"6,346 reviews",Very Good,8.4,FREE cancellation • No prepayment needed,0,1 km from center,"Hell's Kitchen, New York",4,$166 taxes and charges,US$870,US$626
CIVILIAN Hotel,2023/2/27,2023/3/27,2023/3/29,0,2,Double Room,1 queen bed,0,"1,147 reviews",Very Good,8.5,Free cancellation,0,0.9 km from center,"Hell's Kitchen, New York",4,$80 taxes and charges,No Discount,US$492
Moxy NYC East Village,2023/2/27,2023/3/27,2023/3/29,0,2,"Guest room, 4 Twin/Single Bed(s) bunk",2 bunk beds,0,"1,699 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,4.1 km from center,"East Village, New York",4,$140 taxes and charges,No Discount,US$438
Ink 48 Hotel,2023/2/27,2023/3/27,2023/3/29,0,2,Deluxe Queen Room with Two Queen Beds,2 queen beds,0,"1,311 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",4,$149 taxes and charges,US$572,US$343
Element Times Square West,2023/2/27,2023/3/27,2023/3/29,0,2,"Guest room, 1 King, City view",1 king bed,Breakfast included,"5,511 reviews",Good,7.5,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$79 taxes and charges,No Discount,US$488
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"4,603 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$74 taxes and charges,No Discount,US$457
Hampton Inn Manhattan Times Square North,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"2,631 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,0.6 km from center,"Hell's Kitchen, New York",3,$70 taxes and charges,No Discount,US$429
The Fifty Sonesta Select New York,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 queen bed,0,752 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.6 km from center,"Midtown East, New York",4,$170 taxes and charges,US$478,US$406
Hilton Club The Quin New York,2023/2/27,2023/3/27,2023/3/29,0,2,King Studio,1 king bed,0,913 reviews,Very Good,8.4,FREE cancellation • No prepayment needed,0,0.5 km from center,"Manhattan, New York",5,$109 taxes and charges,No Discount,US$689
"Holiday Inn Express - Times Square South, an IHG Hotel",2023/2/27,2023/3/27,2023/3/29,0,2,King Room - Non-Smoking,1 king bed,Breakfast included,"3,310 reviews",Good,7.7,Free cancellation,0,2 km from center,"Manhattan, New York",3,$78 taxes and charges,No Discount,US$483
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"3,025 reviews",Good,7.9,Free cancellation,0,2.4 km from center,"Chelsea, New York",3,$109 taxes and charges,No Discount,US$457
U Hotel Fifth Avenue I Empire State Building,2023/2/27,2023/3/27,2023/3/29,0,2,Queen Room,1 queen bed,0,"1,695 reviews",Good,7.9,FREE cancellation • No prepayment needed,0,2.1 km from center,"Manhattan, New York",3,$106 taxes and charges,No Discount,US$360
Fairfield Inn & Suites By Marriott New York Manhattan/Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"4,603 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,1.6 km from center,"Hell's Kitchen, New York",4,$74 taxes and charges,No Discount,US$457
Hilton Garden Inn New York/Midtown Park Avenue,2023/2/27,2023/3/27,2023/3/29,0,2,Double Room with Two Double Beds,2 full beds,0,831 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,2.4 km from center,"Manhattan, New York",3,$73 taxes and charges,No Discount,US$451
Residence Inn by Marriott New York Manhattan/Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,Queen Studio with Sofa Bed,"2 beds (1 sofa bed, 1 queen)",Breakfast included,"3,081 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,1.7 km from center,"Manhattan, New York",4,$95 taxes and charges,No Discount,US$568
The Belvedere Hotel,2023/2/27,2023/3/27,2023/3/29,0,2,Standard Room with Two Double Beds,2 full beds,0,"3,638 reviews",Very Good,8.0,FREE cancellation • No prepayment needed,0,0.9 km from center,"Hell's Kitchen, New York",4,$127 taxes and charges,No Discount,US$478
TownePlace Suites by Marriott New York Manhattan/Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,Queen Studio,"Entire studio • 1 bathroom • 25m²
1 queen bed",Breakfast included,"1,449 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,1.2 km from center,"Hell's Kitchen, New York",3,$86 taxes and charges,No Discount,US$508
Hotel Edison Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,Classic 2 Queen Beds,2 queen beds,Breakfast included,"11,198 reviews",Good,7.3,FREE cancellation • No prepayment needed,0,1 km from center,"Manhattan, New York",4,$165 taxes and charges,No Discount,US$528
Hilton Garden Inn Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,0,"2,189 reviews",Good,7.6,FREE cancellation • No prepayment needed,0,0.9 km from center,"Manhattan, New York",3,$75 taxes and charges,No Discount,US$459
Courtyard by Marriott New York Manhattan/Central Park,2023/2/27,2023/3/27,2023/3/29,0,2,King or Queen Room with City View,1 queen bed,0,"3,284 reviews",Very Good,8.2,0,0,450 m from center,"Manhattan, New York",4,$94 taxes and charges,No Discount,US$588
"Holiday Inn Express New York City Chelsea, an IHG Hotel",2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,Breakfast included,"3,025 reviews",Good,7.9,Free cancellation,0,2.4 km from center,"Chelsea, New York",3,$109 taxes and charges,No Discount,US$457
Michelangelo Hotel,2023/2/27,2023/3/27,2023/3/29,0,2,Executive King Room,1 king bed,0,682 reviews,Very Good,8.5,FREE cancellation • No prepayment needed,0,0.7 km from center,"Manhattan, New York",4,$203 taxes and charges,No Discount,US$668
citizenM New York Bowery,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,0,"2,208 reviews",Excellent,8.8,FREE cancellation • No prepayment needed,0,5.4 km from center,"Lower East Side, New York",4,$83 taxes and charges,No Discount,US$513
citizenM New York Times Square,2023/2/27,2023/3/27,2023/3/29,0,2,King Room,1 king bed,0,"2,796 reviews",Excellent,8.7,Free cancellation,0,0.8 km from center,"Manhattan, New York",4,$92 taxes and charges,No Discount,US$573
Executive Hotel Le Soleil New York,2023/2/27,2023/3/27,2023/3/29,0,2,Executive Queen Room,1 queen bed,0,"2,465 reviews",Very Good,8.2,FREE cancellation • No prepayment needed,0,2 km from center,"Manhattan, New York",4,$115 taxes and charges,No Discount,US$498
SIXTY SoHo,2023/2/27,2023/3/27,2023/3/29,0,2,Superior Queen Room,1 queen bed,0,728 reviews,Very Good,8.3,FREE cancellation • No prepayment needed,0,5.2 km from center,"SoHo, New York",5,$199 taxes and charges,US$828,US$745
Pod 51,2023/2/27,2023/3/27,2023/3/29,0,2,Standard Bunk Bed Room with Shared Bathroom,1 bunk bed,0,"7,052 reviews",Good,7.8,FREE cancellation • No prepayment needed,0,1.7 km from center,"Midtown East, New York",3,$95 taxes and charges,No Discount,US$288
Pod 39,2023/2/27,2023/3/27,2023/3/29,0,2,Bunk Bed Room,1 bunk bed,0,"5,950 reviews",Very Good,8.1,FREE cancellation • No prepayment needed,0,2.1 km from center,"Murray Hill, New York",3,$103 taxes and charges,No Discount,US$338
"Hotel Shocard Broadway, Times Square",2023/2/27,2023/3/27,2023/3/29,0,2,Standard Double Room,1 full bed,0,"1,071 reviews",Good,7.7,FREE cancellation • No prepayment needed,0,1.5 km from center,"Manhattan, New York",3,$114 taxes and charges,No Discount,US$330
"InterContinental New York Barclay Hotel, an IHG Hotel",2023/2/27,2023/3/27,2023/3/29,0,2,Classic Double Room,,0,897 reviews,Very Good,8.0,FREE cancellation • No prepayment needed,0,1.5 km from center,"Midtown East, New York",5,$210 taxes and charges,No Discount,US$668
Hotel Lucerne,2023/2/27,2023/3/27,2023/3/29,0,2,Deluxe Queen Room,1 queen bed,0,"1,013 reviews",Very Good,8.5,Free cancellation,0,1.7 km from center,"Upper West Side, New York",4,$104 taxes and charges,No Discount,US$658
